Unnamed: 0,PageNo,Text
63,page_64,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 63 of 122', 'chronic or recurrent GI symptoms, especially upper GI symptoms, investigators are advised', 'to consider dose reduction of study product or early discontinuation as appropriate due to the', 'potential for EoE. EoE presents with varied symptoms of esophageal dysfunction that differ', 'between children and adults (Dellon, 2013; Dellon, 2011). In children, the symptoms are', 'often nonspecific and may include feeding difficulties, failure to thrive, abdominal pain,', 'regurgitation, nausea, and vomiting. In adults, the most frequent symptoms are dysphagia', 'and food impaction; less frequent symptoms include heartburn, chest pain, abdominal pain,', 'nausea, or vomiting. Special attention should be paid to these symptoms, which may suggest', 'esophageal dysfunction, particularly when the symptoms are new in onset during the study,', 'chronic or recurrent, or experienced as a complex of multiple symptoms. Investigators are', 'encouraged to request consultation from an outside physician or conduct additional testing to', 'assist in the diagnosis or management of chronic or recurrent GI adverse events at their', 'discretion. If a subject is seen by a gastroenterologist, study site personnel must obtain the', 'records for the visit and the test results, including those from endoscopy and endoscopic', ""biopsy if performed, and retain them in the subject's source documents."", 'If GI symptoms develop that suggest a chronic or recurrent reaction to study product, the', 'dose level should be reduced (Table 14). The level of the dose reduction should be guided by', 'the severity of the symptoms. Symptomatic treatment is permitted (Section 7.2), but should', 'be used to supplement dose reduction and not as a substitute for it.', 'GI adverse events of interest are as follows:', 'GI adverse events with prolonged dose interruption, defined as withholding study', 'product for > 7 days due to GI adverse events, including dose-limiting chronic or', 'recurrent GI adverse events at doses 20 mg/day that require the dose to be withheld', 'for 4 weeks', 'GI adverse events that result in early discontinuation or are ongoing at early', 'discontinuation', 'GI adverse events of interest will be considered adverse events of interest and require rapid', 'reporting as described in Section 8.6.2. Parents/caregivers and subjects aged > 8 years will', 'be asked to complete the PEESS v2.0 questionnaire while the subject is symptomatic and', 'thereafter at intervals as described in Section 5.5.1. Additional information about the', 'PEESS v2.0 questionnaire is provided in Section 9.3.4.', 'After early discontinuation or study exit, subjects who had GI adverse events of interest will', 'have safety follow-up for at least 6 months as described in Section 5.5.1.', '8.5.6.3', 'Accidental and Nonaccidental Food Allergen Exposure', 'Accidental food allergen exposure is any known or suspected exposure to a food to which the', 'subject is allergic, including peanut, whether or not the exposure results in an adverse event.', 'Nonaccidental food allergen exposure is any intentional exposure to a food to which the', 'subject is allergic, including peanut, whether or not the exposure results in an adverse event.']"
64,page_65,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 64 of 122', 'Accidental and nonaccidental food allergen exposure are considered adverse events of', 'interest and require rapid reporting as described in Section 8.6.2.', 'Subjects and parents/caregivers will be asked to contact the study site after any food allergen', 'exposure, even if it does not result in symptoms. The subject may be asked to return to the', 'study site.', 'Subjects and parents/caregivers will complete the EQ-5D questionnaire when allergy', 'symptoms due to food allergen exposure are reported to the study site and assessed as severe,', 'and 1 week later (Appendix 4, Appendix 5, Appendix 6).', '8.5.6.4 Adverse Events With Severe Symptoms', 'Adverse events assessed by investigators as severe by any of the 3 severity grading systems', '(CoFAR for allergic reactions, Table 9; EAACI for anaphylaxis, Table 10; or CTCAE for all', 'other adverse events, Table 11) are considered adverse events of interest and require rapid', 'reporting as described in Section 8.6.2. Severe allergy symptoms will result in early', 'discontinuation during initial dose-escalation days 1 and 2 (Table 13) and may result in early', 'discontinuation during up-dosing and maintenance (Table 14).', '8.5.6.5', 'Adverse Events Requiring Use of Epinephrine', 'Adverse events, especially allergic reactions, may result in epinephrine use, as described in', 'Section 8.5.2. Adverse events requiring use of epinephrine are considered adverse events of', 'interest and require rapid reporting as described in Section 8.6.2.', '8.5.7', 'Other Notable Events', 'Other notable events include overdose and pregnancy.', '8.5.7.1', 'Overdose', 'An overdose is defined as any dose of study product greater than the prescribed dose within', 'a 24-hour period. The medical monitor must be contacted as soon as possible in the event of', 'a study product overdose. The subject is to be monitored closely for any adverse events and', 'treated for symptoms. The amount of the overdose and its duration are to be recorded in the', ""subject's source documents."", 'All overdose events require rapid reporting as described in Section 8.6.2 whether or not the', 'event is associated with an adverse event.', '8.5.7.2', 'Pregnancy and Other Reproductive Considerations', 'Peanut OIT increases the risk of allergic reactions and may increase the risk of anaphylaxis.', 'Anaphylaxis can cause a dangerous decrease in blood pressure, which could result in', 'compromised placental perfusion and significant risk to a fetus during pregnancy. In']"
65,page_66,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 65 of 122', 'addition, the effect of peanut OIT on the immune system of the mother and fetus during', 'pregnancy is unknown. Therefore, all female subjects of childbearing potential must have a', 'negative serum pregnancy test before the first dose of study product and a negative urine test', 'during the treatment period and must avoid pregnancy during the study.', 'All postmenarchal female subjects will be provided with age-appropriate counseling and', 'information about contraception per the standard of care at the study site. The information', 'should include adequate information about the use, effectiveness, and side-effects of', 'contraceptive methods, and be conducted in as private a setting as possible using a sensitive,', 'patient-centered approach. Sexually active females of childbearing potential will be required', 'to use one of the following types of contraception:', 'A highly effective method of birth control, defined as one that results in a low failure', 'rate (ie, < 1% per year) when used consistently and correctly, as follows:', '-', 'Combined (estrogen- and progestogen-containing) hormonal contraception', 'associated with inhibition of ovulation (oral, intravaginal, or transdermal).', '-', 'Progestogen-only hormonal contraception associated with inhibition of ovulation', '(oral, injectable, or implantable).', '-', 'Intrauterine device (IUD).', '-', 'Intrauterine hormone-releasing system (IUS).', '-', 'Bilateral tubal occlusion.', '-', 'Vasectomized partner.', '-', 'Sexual abstinence.', 'If a highly effective single method of birth control is not used, an effective,', 'double-barrier method of contraception should be used (eg, male condom in', 'conjunction with a cervical cap, diaphragm, or contraceptive sponge with', 'spermicide).', 'Where local requirements are more stringent, a highly effective method of birth control must', 'be used.', 'Females of childbearing potential are defined as all women physiologically capable of', 'becoming pregnant, including women whose career, lifestyle, or sexual orientation precludes', 'intercourse with a male partner and women whose partners have been sterilized by', 'vasectomy or other means, unless they meet the following criteria: at least 12 months of', 'natural (spontaneous) amenorrhea, 6 months of spontaneous amenorrhea with serum follicle', 'stimulating hormone (FSH) levels > 40 IU/L, or at least 6 weeks after surgical bilateral', 'oophorectomy with or without hysterectomy or hysterectomy.', '8.6', 'Adverse Event Reporting', 'Safety reporting to regulatory authorities will be implemented according to global and', 'country-specific regulations.']"
66,page_67,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 66 of 122', 'To elicit adverse event reports from subjects, the study site personnel should question the', 'subject and parent/caregiver in a general way without suggesting specific symptoms.', 'Adverse events may be identified during study visits.', 'All signs and symptoms associated with an adverse event, whether or not related to the study', 'product, must be fully and completely documented for all subjects (ie, both treatment', ""groups) on the adverse event case report form and in the subject's source documents."", 'In addition, any adverse event resulting in permanent treatment discontinuation must be', ""recorded on the appropriate case report form, as well as documented in the subject's source"", 'documents.', 'Adverse event terms should include a diagnosis, as available, and is preferred to listing all', 'the individual signs and symptoms. If the diagnosis is not known, the investigator is to', 'record each sign and symptom as an individual adverse event. For multiple symptoms of', 'allergic reactions/hypersensitivity, each individual symptom is to be entered separately on the', 'case report forms.', '8.6.1', 'Adverse Event Reporting Period', 'Collection and reporting of adverse event information will begin at the time the screening', 'informed consent/assent form is signed and will continue for all subjects through early', 'discontinuation or study exit (Figure 4). Adverse event reporting and follow-up will continue', 'after early discontinuation or study exit in the following circumstances:', 'Subjects with ongoing adverse events will have safety follow-up for at least 30 days', 'until the adverse events resolve or stabilize, the subject withdraws consent for', 'follow-up, or the study is terminated.', 'Subjects who have GI adverse events of interest (Section 8.5.6.2) will have safety', 'follow-up for 6 months or until chronic or recurrent GI symptoms resolve or stabilize,', 'whichever is last.', 'Figure 4: Adverse Event Reporting Period', 'Adverse event reporting', 'Signed', 'informed', 'Study', 'Early Discontinuation /', 'Safety', 'Screening', 'Treatment', 'consent', 'Study Exit', 'Follow-Up [1]', 'Pretreatment-emergent', 'Treatment-emergent', 'adverse events', 'adverse events', '[1] Subjects with unresolved adverse events or gastrointestinal adverse events of interest at early', 'discontinuation or study exit will have safety follow-up.']"
67,page_68,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 67 of 122', 'All adverse events from the start of study treatment must be documented on the adverse', ""event case report form and in the subject's source documents. Any event occurring during"", 'screening and before the first dose must also be documented on the appropriate case report', ""form and in the subject's source documents."", '8.6.2', 'Reporting for Serious Adverse Events, Adverse Events of Interest, and Other', 'Notable Events', 'Serious adverse events, adverse events of interest, and other notable events for all subjects', '(ie, both treatment groups) require rapid reporting within 24 hours of the study site', ""personnel's knowledge of the event, regardless of the investigator assessment of the"", 'relationship of the event to study product.', 'The contact information for submission of information for reportable events is as follows:', 'Name:', 'ProPharma Group', 'Email:', 'clinicalsafety@propharmagroup.com', 'The initial report should include, at minimum, the following:', 'Study number (ARC009)', 'Site name and number', 'Investigator name', 'Subject ID number, sex, and age (unless omitted per local regulations)', 'Details of study treatment', 'The date of the report', 'A description of the event (event term, severity)', 'Initial reporting should not be delayed, and additional follow-up reports may be submitted as', 'new information becomes available. Follow-up reports should include date of onset, study', 'site/hospital records, discharge summary, resolution date, treatment and action for the event,', 'assessment of relatedness to study product, and any other applicable information.', '8.6.2.1', 'Serious Adverse Events Reporting', 'Study site personnel will report serious adverse events to the sponsor or designee using a', 'serious adverse event report form in accordance with the information requested on the form.', 'Serious adverse events reported to the investigator after the safety reporting period are to be', 'reported to the sponsor if the investigator assesses the event as related to the study product.', 'If a subject dies, the serious adverse event report should include the cause of death as the', 'event term (with fatal outcome), whether the event leading to death was related to study']"
68,page_69,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 68 of 122', 'product, the autopsy findings if available, and any other supporting data (eg, death certificate,', 'hospital/study site notes).', '8.6.2.1.1', 'Expedited Reporting of Serious Adverse Events by the Sponsor and', 'Periodic Reporting', 'The sponsor will determine whether a serious adverse event meets the criteria for expedited', 'reporting to regulatory authorities, ECs, and investigators, as applicable in accordance with', 'International Council for Harmonisation (ICH) E2A and ICH E6, and will ensure that reports', 'are provided in compliance with the required timing.', 'Additionally, the sponsor will submit to regulatory authorities all safety updates and periodic', 'reports as required by applicable national and international requirements including but not', 'limited to ICH E6 and ICH E2F.', '8.6.2.2 Adverse Events of Interest Reporting', 'Nonserious adverse events of interest will require rapid reporting (within 24 hours)', 'regardless of severity, causality assessment, and where the event occurred (at the study site or', 'elsewhere). Adverse events of interest include the following, and details for each are', 'provided in the referenced sections:', 'Anaphylaxis (Section 8.5.1.1).', 'GI adverse events with prolonged dose interruption defined as withholding study', 'product for > 7 days due to GI adverse events, or GI adverse events that result in early', 'discontinuation or are ongoing at early discontinuation (Section 8.5.6.2).', 'Accidental/nonaccidental food allergen exposure (Section 8.5.6.3). Rapid reporting is', 'required regardless of whether the exposure resulted in an adverse event.', 'Adverse events with severe symptoms (Section 8.5.6.4). Intended for adverse events', 'that do not meet the criteria for other adverse events of interest.', 'Use of epinephrine (Section 8.5.6.5). Use of epinephrine for a serious adverse event', 'or other event requiring rapid reporting (eg, anaphylaxis, food allergen exposure)', 'does not need to be reported separately.', 'Adverse events of interest are to be reported using a nonserious adverse event of interest', 'report form. Adverse events of interest meeting serious adverse event criteria are to be', 'reported as serious adverse events.', '8.6.2.3', 'Other Notable Events Reporting', 'Reportable events in this category include pregnancy and overdose.', 'Pregnancy: Although pregnancy is not considered an adverse event, pregnancy must be', 'reported on a pregnancy notification form. The pregnancy will be followed to delivery or']"
69,page_70,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 69 of 122', 'termination, and reporting the outcome of the pregnancy and any postnatal sequelae in the', 'infant will be required.', 'Overdose: Overdose will be reported using an overdose report form.', '9', 'ASSESSMENT OF HRQOL, EFFICACY, AND SAFETY', 'Descriptions of questionnaires, measures of desensitization to peanut, and other tests for the', 'assessment of study endpoints and other assessments are provided in the following', 'subsections.', '9.1', 'Assessments of HRQOL and Other Subject- and Parent/Caregiver-Reported', 'Outcomes', 'The primary analyses will use scores from a family of proxy- and self-reported', 'disease-specific HRQOL measures to assess the HRQOL of peanut-allergic subjects treated', 'with AR101 or standard of care alone during the study. The relevant disease-specific', 'HRQOL questionnaires include the FAQLQ-PF (parent form), FAQLQ-PFT (parent form', 'teenager), FAQLQ-CF (child form), FAQLQ-TF (teenager form), FAIM-PF (parent form),', 'FAIM-PFT (parent form teenager), FAIM-CF (child form), and FAIM-TF (teenager form).', 'Other endpoints on HRQOL and subject- and parent/caregiver-reported outcomes will be', 'assessed using scores from the following:', 'Food Allergy Quality of Life - Parental Burden (FAQL-PB)', 'Nondisease-specific instruments (Hospital Anxiety and Depression Scale [HADS]', 'and EQ-5D) and relevant subdomains', 'Bespoke questions for global assessment of HRQOL', 'Bespoke questions to assess control of peanut allergy and confidence in managing', 'allergic reactions', 'Bespoke questions to assess experiences related to food challenges', 'Treatment Satisfaction Questionnaire for Medication (TSQM-9)', 'Bespoke exit questionnaire for parents/caregivers and subjects aged > 13 years', 'A semistructured qualitative exit interview will be conducted at study exit or early', 'discontinuation in a random sample of parents/caregivers and subjects aged > 13 years.', 'The instruments to be used for subject- and parent/caregiver-reported HRQOL and other', 'outcomes are summarized in Table 18 and are to be completed in the order given as required.', 'The same parent/caregiver should complete all relevant questionnaires during the study. For', 'age-relevant questionnaires, subjects who transition from one age group to the next age group', 'during the study will complete the version first used.']"
70,page_71,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 70 of 122', 'Not all questionnaires are completed at the same visits. The schedules for questionnaires are', 'presented in Appendix 4 and Appendix 5 for subjects receiving AR101 and Appendix 6 for', 'subjects receiving standard of care alone.', 'Table 18: Summary of Instruments for Subject-and Parent/Caregiver-Reported', 'HRQOL and Other Outcomes', 'Questionnaires/Bespoke Questions', 'Individual Assessed', 'Completed by', 'EQ-5D-5L', 'Parent/caregiver and subject aged', 'Parent/caregiver and', '13-17 years', 'subject', 'FAQL-PB', 'Parent/caregiver', 'Parent/caregiver', 'HADS', 'Parent/caregiver', 'Parent/caregiver', 'EQ-5D-Y proxy version', 'Subject aged 4-7 years', 'Parent/caregiver', 'EQ-5D-Y', 'Subject aged 8-12 years', 'Subject', 'FAQLQ-PF and FAIM-PF', 'Subject aged VI 12 years', 'Parent/caregiver', 'FAQLQ-PFT and FAIM-PFT', 'Subject aged 13-17 years', 'Parent/caregiver', 'FAQLQ-CF and FAIM-CF', 'Subject aged 8-12 years', 'Subject', 'FAQLQ-TF and FAIM-TF', 'Subject aged 13-17 years', 'Subject', 'Bespoke global assessment of HRQOL', 'Parent/caregiver form', 'Subject', 'Parent/caregiver', 'Teenager form', 'Subject aged > 13 years', 'Subject', 'Child form', 'Subject aged 8-12 years', 'Subject', 'Bespoke assessment of control and confidence', 'Parent/caregiver form', 'Parent/caregiver', 'Parent/caregiver', 'Teenager form', 'Subject aged > 13 years', 'Subject', 'Bespoke assessment of food challenge outcomes', 'Parent/caregiver form', 'Parent/caregiver', 'Parent/caregiver', 'Patient form', 'Subject aged > 13 years', 'Subject', 'TSQM-9', 'AR101-treated subject', 'Subject aged > 13 years', 'and parent/caregiver of', 'subject aged 4-12 years', 'Bespoke exit questionnaire', 'Parent/caregiver form', 'Parent/caregiver of AR101-treated', 'Parent/caregiver', 'subject', 'Patient form', 'AR101-treated subject aged > 13 years', 'Subject']"
71,page_72,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 71 of 122', 'Questionnaires/Bespoke Questions', 'Individual Assessed', 'Completed by', 'Qualitative exit interview [1]', 'Parent/caregiver of AR101-treated', 'Parent/caregiver and', 'subject and AR101-treated subject aged', 'subject', '> 13 years at study exit or early', 'discontinuation', 'The same parent/caregiver should complete all relevant questionnaires during the study. For age-relevant', 'questionnaires, a subject who transitions from one age group to the next age group during the study will', 'complete the version first used.', '[1] To be conducted in a random sample of parents/caregivers and subjects aged > 13 years at study exit or', 'early discontinuation.', 'EQ-5D, European Quality of Life 5-Dimensions health questionnaire; EQ-5D-5L, EQ-5D 5-Levels;', 'EQ-5D-Y, EQ-5D Youth; FAIM, Food Allergy Independent Measure; FAIM-CF, FAIM - child form;', 'FAIM-PF, FAIM - parent form; FAIM-PFT, FAIM - parent form teenager; FAIM-TF, FAIM - teenager', 'form; FAQL-PB, Food Allergy Quality of Life - Parental Burden; FAQLQ, Food Allergy Quality of Life', 'Questionnaire; FAQLQ-CF, FAQLQ - child form; FAQLQ-PF, FAQLQ - parent form; FAQLQ-PFT,', 'FAQLQ - parent form teenager; FAQLQ-TF, FAQLQ - teenager form; HADS, Hospital Anxiety and', 'Depression Scale; HRQOL, health-related quality of life; TSQM-9, Treatment Satisfaction Questionnaire for', 'Medication.', '9.1.1', 'FAQLQ-PF, FAQLQ-PFT, and FAIM Questionnaires', 'The FAQLQ-PF will be completed by parents/caregivers of subjects aged < 12 years and the', 'FAQLQ-PFT will be completed by parents/caregivers of subjects aged 13 to 17 years. The', 'FAQLQ-PF questionnaire includes 3 domains (emotional impact, food anxiety, and social', 'and dietary limitations) and consists of 26 items for children aged 4 to 6 years and 30 items', 'for subjects aged 7 to 12 years (DunnGalvin, 2008). The FAQLQ-PFT includes 4 domains', '(with social and dietary limitations scored as separate domains) and consists of 27 items.', 'Each item contains response options from 0 (no impact) to 6 (extreme impact) and is scored', 'on a 7-point scale from 1 to 7. For the FAQLQ-PF, each domain is scored as an average of', 'the item scores, with the total score representing the mean of the 3 domain scores. For the', 'FAQLQ-PFT, the total score is the average of completed item scores.', 'The FAIM questionnaires were developed to measure construct validity of the FAQLQ', '(van der Velde, 2010). The FAIM-PF and FAIM-PFT measure parent/caregiver perception', 'of disease severity and expectation of allergen exposure outcome for their child/teenager.', 'The FAIM-PF will be completed by parents/caregivers of subjects aged 12 years and', 'consists of 8 items. The FAIM-PFT will be completed by parents/caregivers of subjects aged', '13 to 17 years and consists of 4 items. Each question contains response options from 0 (low', 'likelihood of a bad outcome) to 6 (extremely likely to have a bad outcome) and is scored on a', '7-point scale from 1 to 7.', '9.1.2', 'FAQLQ-CF/FAIM-CF and FAQLQ-TF/FAIM-TF Questionnaires', 'Subjects aged 8 to 12 years will complete the FAQLQ-CF (child form), which includes', '4 domains (emotional impact, allergen avoidance, dietary restrictions, and risk of accidental', 'exposure) and consists of 24 items (Flokstra-de Blok, 2009). Subjects aged 13 to 17 years', 'will complete the FAQLQ-TF (teenager form), which includes 3 domains (with dietary']"
72,page_73,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 72 of 122', 'restrictions and allergen avoidance combined into 1 domain) and consists of 23 items', '(Flokstra-de Blok, 2008). Each item contains response options from 0 (no impact) to', '6 (extreme impact) and is scored on a 7-point scale from 1 to 7. Each domain is scored as an', 'average of the items completed, with the total score representing the mean of all items', 'completed.', 'The FAIM-CF and FAIM-TF consist of 6 items each; each item contains response options', 'from 0 (low likelihood of a bad outcome) to 6 (extremely likely to have a bad outcome) and', 'is scored on a 7-point scale from 1 to 7. Subjects completing the FAQLQ-CF/FAIM-CF or', 'FAQLQ-TF/FAIM-TF are to provide their own responses. The parent/caregiver can help', 'read or explain the meaning of a question, but the response should be selected only by the', 'subject.', '9.1.3', 'FAQL-PB Questionnaire', 'The FAQL-PB questionnaire is a self-administered, 17-item questionnaire that measures', 'quality of life in parents/caregivers of children with food allergy (Knibb, 2013;', 'Cohen, 2004). Each item is presented on a 7-point Likert scale from 1 (not troubled) to', '7 (extremely troubled), and the index is scored as a summated rating scale, with a higher', 'FAQL-PB score indicating a greater burden on the family.', '9.1.4', 'HADS Questionnaire', 'The HADS consists of 7 questions to assess anxiety and 7 questions to assess depression over', 'the last week (Zigmond, 1983). Each question is presented on a 4-point scale from 0 to 3.', 'Composite scores are categorized as follows: 0 to 7, normal; 8 to 10, mild; 11 to 14,', 'moderate; and 15 to 21, severe.', '9.1.5 EQ-5D Questionnaires', 'EQ-5D questionnaires are used to assess health utility in subjects and parents/caregivers.', 'The EQ-5D-5L (5-Levels) is completed by parents/caregivers and subjects aged 13 to', '17 years. The EQ-5D-5L consists of a descriptive system of 5 dimensions (mobility,', 'self-care, usual activities, pain/discomfort, and anxiety/depression) and 5 levels (1, no', 'problems; 2, slight problems; 3, moderate problems; 4, severe problems; 5, extreme', 'problems), and a visual analog scale from 0 (worst health) to 100 (best health)', '(van Reenen, 2015). Subjects aged 8 to 12 years will complete the EQ-5D-Y (Youth)', 'questionnaire, which consists of a descriptive system of 5 dimensions and 3 levels (no', 'problems, some problems, and a lot of problems), and a visual analog scale', '(van Reenen, 2014). Parents/caregivers of subjects aged 4 to 7 years will complete the', 'EQ-5D-Y proxy version, which rates how the parent/caregiver rates the health of the child.', '9.1.6', 'Assessments of Control and Confidence', 'The parent/caregiver form and teenager form for the assessment of control of peanut allergy', 'and confidence in managing allergic reactions each include 2 items: 1 related to perceived']"
73,page_74,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 73 of 122', ""control over the subject's peanut allergy and 1 related to perceived confidence in managing"", 'allergic reactions to peanut. Each item is scored on a 4-point scale from 1 to 4, with lower', 'values indicating less control or confidence. The parent/caregiver will complete the', 'parent/caregiver form and subjects aged > 13 years will complete the teenager form.', '9.1.7', 'Global Assessments of HRQOL', 'The parent/caregiver form and teenager form for global assessment of HRQOL each include', ""5 items: 4 items related to the subject's HRQOL (with the same domains as the related"", 'FAQLQ questionnaires) and 1 global HRQOL item. The child form does not include the', 'global HRQOL item. Each item is scored on a 5-point scale from 1 to 5, with lower values', 'indicating better HRQOL. The parent/caregiver will complete the parent/caregiver form,', 'subjects aged > 13 years will complete the teenager form, and subjects aged 8 to 12 years', 'will complete the child form.', '9.1.8 Assessments of Food Challenge Outcomes', 'The parent/caregiver form and patient form for the assessment of food challenge outcomes', ""each include 3 items. The items assess the parent/caregiver and subject's level of"", 'reassurance based on the result of the food challenge, level of worry about future allergic', 'reactions due to accidental peanut exposure based on the result of the food challenge, and', 'rating of severity of the allergic reaction to the food challenge. Each item is scored on a', '4-point scale from 1 to 4, with lower values indicating no reassurance/worry or no reaction.', 'The parent/caregiver will complete the parent/caregiver form and subjects aged > 13 years', 'will complete the patient form.', '9.1.9 TSQM-9 Questionnaire', 'The generic TSQM-9 questionnaire is a 9-item instrument used to evaluate subject treatment', 'satisfaction (Bharmal, 2009). Higher scores indicate greater treatment satisfaction.', '9.1.10 Exit Questionnaire', 'Bespoke exit questionnaires were developed to assess parent/caregiver and subject', 'experience and satisfaction with study treatment. The exit parent/caregiver form includes', 'items related to both parent/caregiver and subject experience with study treatment, and will', 'be completed by the parent/caregiver. The exit patient form includes items related to subject', 'experience with study treatment, and is completed by subjects aged > 13 years.', '9.1.11 Qualitative Exit Interview', 'The qualitative exit interview will follow a semistructured interview guide and explore', 'subject and/or parent/caregiver experience living with peanut allergy before and after AR101', 'treatment, as well as their treatment experience. The duration of the exit interview will be up', 'to 60 minutes. The exit interview will be scheduled as soon as possible after the study exit or', 'early discontinuation visit, at a time convenient for the subject and/or parent/caregiver, and']"
74,page_75,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 74 of 122', 'may be conducted by telephone. The exit interview will be conducted in a random sample of', 'parents/caregivers and subjects aged > 13 years at study exit or early discontinuation.', '9.2', 'Measures of Desensitization', 'Desensitization will be measured using the SPT, OLFC, and RWPC according to the', 'schedules of activities.', '9.2.1', 'Skin Prick Test', 'Peanut SPT mean wheal diameters will be measured to assess the immunomodulatory effects', 'of AR101 treatment. SPTs for peanut extract will be performed after antihistamines are', 'discontinued for at least 5 half-lives of the medication, according to the schedules of', 'activities. Details are provided in the study manual.', '9.2.2', 'Open-Label Food Challenge', 'Subjects receiving AR101 treatment will have an OLFC after at least 6 months (up to', '7 months) of maintenance treatment with AR101 at 300 mg/day to assess the level of', 'desensitization to peanut protein. Subjects receiving standard of care alone will have an', 'OLFC approximately 12 months after randomization.', 'The OLFC will be conducted within a single day and consistent with accepted food challenge', 'procedures. The OLFC will conditionally test single doses of peanut protein (3, 10, 30, 100,', '300, 600, and 1000 mg) using a food challenge mixture containing defatted peanut flour,', 'administered sequentially at 20- to 30-minute intervals up to a single highest dose of', '1000 mg of peanut protein (2043 mg cumulative). The OLFC is described in detail in', 'Appendix 1, including all requirements before, during, and after the OLFC.', '9.2.3', 'Real-World Peanut Challenge', 'Subjects receiving AR101 treatment who tolerate the 1000 mg (2043 mg cumulative) OLFC', 'dose of peanut protein will have the option to consent for an RWPC under direct observation', 'at the study site within 4 weeks (preferably within 1 week) after the OLFC. The RWPC is', 'described in detail in Appendix 2, including all requirements before, during, and after the', 'RWPC.', '9.3', 'Safety and Other Assessments', '9.3.1', 'Lung Function Tests and Assessments of Asthma Control', 'Lung function tests will be performed according to the schedules of activities. Lung function', 'tests include PEFR for subjects aged > 6 years and attempts of PEFR for subjects aged 4 to', '5 years. Spirometry (FEV1) will be obtained if PEFR shows a clinically relevant reduction or', 'for symptoms of clinical deterioration (eg, active wheeze on physical examination).']"
75,page_76,"['Aimmune Therapeutics, Inc.', 'AR101', 'ARC009 Protocol Amend 1.0', '11 Apr 2018 - FINAL', 'Aimmune Confidential Information', 'Page 75 of 122', 'For subjects with asthma, the evaluation of asthma severity will be assessed using the', 'classification in Table 19.', 'Asthma control in subjects with pre-existing asthma will be assessed using scores from the', 'Asthma Control Test (ACT) (Schatz, 2006) and by the incidence of asthma rescue', 'medication use. The ACT is a self-administered, 5-item questionnaire for subjects aged', '> 12 years, used to evaluate the level of asthma control in the last 4 weeks. Each question is', 'presented on a 5-point scale, with lower numbers indicating worse asthma control.', 'A composite score of more than 19 indicates well-controlled asthma.', 'The Childhood Asthma Control Test (C-ACT) is a 7-item questionnaire used to evaluate the', 'level of asthma control in subjects aged 4 to 11 years with pre-existing asthma (Liu, 2007).', 'Subjects complete the first part of the questionnaire, which consists of 4 questions and a', 'choice of 4 responses from 0 (worse asthma) to 3 (controlled asthma) for each question. The', 'parent/caregiver may help the subject read or understand the question if needed, but only the', 'subject should select the response. The parent/caregiver completes the second part of the', 'questionnaire, which consists of 3 questions and a choice of 6 responses from 0 (worse', 'asthma) to 5 (controlled asthma) for each question. Parents/caregivers are asked to recall', 'asthma symptoms in the last 4 weeks and complete their portion of the questionnaire without', ""influence from the subject's responses. A composite score of more than 19 indicates"", 'well-controlled asthma.']"
